child_events,id,ticket_id,timestamp,updater_id,via,system,event_type
"[{""comment_public"":false,""event_type"":""Comment"",""via_reference_id"":null,""id"":707327456333,""comment_present"":true,""via"":""Chat""},{""event_type"":""Create"",""via_reference_id"":null,""requester_id"":13659789407,""id"":707327456393,""via"":""Chat""},{""event_type"":""Create"",""via_reference_id"":null,""removed_tags"":[],""id"":707327456433,""added_tags"":[""datacenter_aws"",""zopim_chat""],""tags"":[""datacenter_aws"",""zopim_chat""],""via"":""Chat""},{""subject"":""Chat with embulk production"",""event_type"":""Create"",""via_reference_id"":null,""id"":707327456513,""via"":""Chat""},{""event_type"":""Create"",""via_reference_id"":null,""id"":707327456553,""assignee_id"":373612143614,""via"":""Chat""},{""event_type"":""Create"",""via_reference_id"":null,""id"":707327456613,""group_id"":25879637,""via"":""Chat""},{""event_type"":""Create"",""status"":""open"",""via_reference_id"":null,""id"":707327456673,""via"":""Chat""},{""event_type"":""Create"",""via_reference_id"":null,""priority"":null,""id"":707327456773,""via"":""Chat""},{""event_type"":""Create"",""via_reference_id"":null,""id"":707327456833,""via"":""Chat"",""type"":null},{""event_type"":""Create"",""organization_id"":""21255359408"",""via_reference_id"":null,""id"":707327456853,""via"":""Chat""},{""event_type"":""Create"",""brand_id"":""381217"",""via_reference_id"":null,""id"":707327456893,""via"":""Chat""},{""event_type"":""Create"",""via_reference_id"":null,""ticket_form_id"":""166578"",""id"":707327456953,""via"":""Chat""},{""event_type"":""Create"",""is_public"":""f"",""via_reference_id"":null,""id"":707327456993,""via"":""Chat""}]",707327456253,38847,1557882474,13659789407,Chat,"{""location"":""Fairfield, CT, United States"",""client"":""Zopim-Zendesk Integration v2"",""longitude"":-73.2637,""latitude"":41.1412}",Audit
"[{""comment_public"":false,""event_type"":""Comment"",""via_reference_id"":null,""id"":707992665794,""comment_present"":true,""via"":""Chat""},{""event_type"":""Create"",""via_reference_id"":null,""requester_id"":372985310293,""id"":707992665814,""via"":""Chat""},{""event_type"":""Create"",""via_reference_id"":null,""removed_tags"":[],""id"":707992665874,""added_tags"":[""datacenter_aws"",""zopim_chat""],""tags"":[""datacenter_aws"",""zopim_chat""],""via"":""Chat""},{""subject"":""Chat with 菅沼幸子"",""event_type"":""Create"",""via_reference_id"":null,""id"":707992665954,""via"":""Chat""},{""event_type"":""Create"",""via_reference_id"":null,""id"":707992665994,""assignee_id"":373612143614,""via"":""Chat""},{""event_type"":""Create"",""via_reference_id"":null,""id"":707992666034,""group_id"":25879637,""via"":""Chat""},{""event_type"":""Create"",""status"":""open"",""via_reference_id"":null,""id"":707992666094,""via"":""Chat""},{""event_type"":""Create"",""via_reference_id"":null,""priority"":null,""id"":707992666114,""via"":""Chat""},{""event_type"":""Create"",""via_reference_id"":null,""id"":707992666174,""via"":""Chat"",""type"":null},{""event_type"":""Create"",""organization_id"":""260112257"",""via_reference_id"":null,""id"":707992666214,""via"":""Chat""},{""event_type"":""Create"",""brand_id"":""381217"",""via_reference_id"":null,""id"":707992666234,""via"":""Chat""},{""event_type"":""Create"",""via_reference_id"":null,""ticket_form_id"":""166578"",""id"":707992666294,""via"":""Chat""},{""event_type"":""Create"",""is_public"":""f"",""via_reference_id"":null,""id"":707992666354,""via"":""Chat""}]",707992665754,38846,1557882469,372985310293,Chat,"{""location"":""Fairfield, CT, United States"",""client"":""Zopim-Zendesk Integration v2"",""longitude"":-73.2637,""latitude"":41.1412}",Audit
"[{""comment_public"":true,""event_type"":""Comment"",""via_reference_id"":null,""id"":707823443954,""comment_present"":true,""via"":""Mail""},{""event_type"":""Change"",""status"":""open"",""via_reference_id"":null,""id"":707823444034,""previous_value"":""pending"",""via"":""Mail""}]",707823443914,38839,1557870253,365250829394,Mail,"{""location"":""United States"",""client"":null,""longitude"":-97.822,""latitude"":37.751000000000005}",Audit
"[{""comment_public"":true,""event_type"":""Comment"",""via_reference_id"":null,""id"":707155651613,""comment_present"":true,""via"":""Web form""},{""subject"":""heard there was a LiveRamp data source in the catalog"",""event_type"":""Change"",""via_reference_id"":null,""id"":707155651753,""previous_value"":""Missed Chat with Darren Helton"",""via"":""Web form""},{""event_type"":""Change"",""via_reference_id"":null,""id"":707155651813,""previous_value"":""0"",""via"":""Web form"",""type"":""question""},{""event_type"":""Change"",""via_reference_id"":null,""priority"":""normal"",""id"":707155651873,""previous_value"":""0"",""via"":""Web form""},{""event_type"":""Change"",""status"":""pending"",""via_reference_id"":null,""id"":707155651933,""previous_value"":""open"",""via"":""Web form""},{""event_type"":""Change"",""via_reference_id"":null,""removed_tags"":[],""id"":707155651993,""added_tags"":[""category-data-collection-bulk"",""dataconnector"",""ended-escalated-only-support""],""tags"":[""category-data-collection-bulk"",""datacenter_aws"",""dataconnector"",""ended-escalated-only-support"",""inc"",""treasure_data"",""zopim_chat"",""zopim_chat_ended"",""zopim_chat_missed""],""via"":""Web form""},{""event_type"":""Change"",""via_reference_id"":null,""custom_ticket_fields"":{""81568788"":""ended-escalated-only-support""},""id"":707155652053,""previous_value"":null,""via"":""Web form""},{""event_type"":""Change"",""via_reference_id"":null,""custom_ticket_fields"":{""77496087"":""dataconnector""},""id"":707155652113,""previous_value"":null,""via"":""Web form""},{""event_type"":""Change"",""via_reference_id"":null,""custom_ticket_fields"":{""77984587"":""category-data-collection-bulk""},""id"":707155652193,""previous_value"":null,""via"":""Web form""},{""event_type"":""Change"",""via_reference_id"":null,""custom_ticket_fields"":{""360000277327"":""1275""},""id"":707155652253,""previous_value"":""49"",""via"":""Web form""},{""event_type"":""Change"",""via_reference_id"":null,""custom_ticket_fields"":{""360000277347"":""1226""},""id"":707155652293,""previous_value"":""49"",""via"":""Web form""}]",707155651493,38839,1557869743,1108748858,Web form,"{""location"":""San Jose, CA, United States"",""client"":""Mozilla/5.0 (Macintosh; Intel Mac OS X 10.13; rv:66.0) Gecko/20100101 Firefox/66.0"",""longitude"":-121.8914,""latitude"":37.33879999999999}",Audit
"[{""comment_public"":true,""event_type"":""Comment"",""via_reference_id"":null,""id"":708055999414,""comment_present"":true,""via"":""Web service""}]",708055999374,38844,1557888504,373340398013,Web service,"{""location"":""Ashburn, VA, United States"",""client"":""node-zendesk/1.3.0 (node/10.14.2)"",""longitude"":-77.4728,""latitude"":39.048100000000005}",Audit
"[{""comment_public"":false,""event_type"":""Comment"",""via_reference_id"":null,""id"":708057674674,""comment_present"":true,""via"":""Chat""},{""event_type"":""Create"",""via_reference_id"":null,""requester_id"":374837172853,""id"":708057674754,""via"":""Chat""},{""event_type"":""Create"",""via_reference_id"":null,""removed_tags"":[],""id"":708057674794,""added_tags"":[""datacenter_aws"",""zopim_chat""],""tags"":[""datacenter_aws"",""zopim_chat""],""via"":""Chat""},{""subject"":""Chat with Noriaki Sakao"",""event_type"":""Create"",""via_reference_id"":null,""id"":708057674834,""via"":""Chat""},{""event_type"":""Create"",""via_reference_id"":null,""id"":708057674874,""assignee_id"":373612143614,""via"":""Chat""},{""event_type"":""Create"",""via_reference_id"":null,""id"":708057674934,""group_id"":25879637,""via"":""Chat""},{""event_type"":""Create"",""status"":""open"",""via_reference_id"":null,""id"":708057674974,""via"":""Chat""},{""event_type"":""Create"",""via_reference_id"":null,""priority"":null,""id"":708057675014,""via"":""Chat""},{""event_type"":""Create"",""via_reference_id"":null,""id"":708057675034,""via"":""Chat"",""type"":null},{""event_type"":""Create"",""organization_id"":""364728696773"",""via_reference_id"":null,""id"":708057675054,""via"":""Chat""},{""event_type"":""Create"",""brand_id"":""381217"",""via_reference_id"":null,""id"":708057675074,""via"":""Chat""},{""event_type"":""Create"",""via_reference_id"":null,""ticket_form_id"":""166578"",""id"":708057675094,""via"":""Chat""},{""event_type"":""Create"",""is_public"":""f"",""via_reference_id"":null,""id"":708057675114,""via"":""Chat""}]",708057674634,38855,1557888687,374837172853,Chat,"{""location"":""Fairfield, CT, United States"",""client"":""Zopim-Zendesk Integration v2"",""longitude"":-73.2637,""latitude"":41.1412}",Audit
"[{""comment_public"":true,""event_type"":""Comment"",""via_reference_id"":null,""id"":708060798214,""comment_present"":true,""via"":""Chat""},{""event_type"":""Change"",""is_public"":""t"",""via_reference_id"":null,""id"":708060798294,""previous_value"":""0"",""via"":""Chat""}]",708060798194,38850,1557889037,360631901847,Chat,"{""location"":""Fairfield, CT, United States"",""client"":""Zopim-Zendesk Integration v2"",""longitude"":-73.2637,""latitude"":41.1412}",Audit
"[{""comment_public"":false,""event_type"":""Comment"",""via_reference_id"":null,""id"":707394858593,""comment_present"":true,""via"":""Chat""}]",707394858533,38850,1557889038,360631901847,Chat,"{""location"":""Fairfield, CT, United States"",""client"":""Zopim-Zendesk Integration v2"",""longitude"":-73.2637,""latitude"":41.1412}",Audit
"[{""event_type"":""Change"",""via_reference_id"":null,""removed_tags"":[],""id"":708060807234,""added_tags"":[""inc"",""treasure_data"",""zopim_chat_ended""],""tags"":[""datacenter_aws"",""inc"",""treasure_data"",""zopim_chat"",""zopim_chat_ended""],""via"":""Web service""}]",708060807214,38850,1557889039,-1,Web service,"{""location"":null,""client"":null,""longitude"":null,""latitude"":null}",Audit
"[{""comment_public"":true,""event_type"":""Comment"",""via_reference_id"":null,""id"":707396581873,""comment_present"":true,""via"":""Chat""},{""event_type"":""Change"",""is_public"":""t"",""via_reference_id"":null,""id"":707396582053,""previous_value"":""0"",""via"":""Chat""}]",707396581753,38855,1557889219,374837172853,Chat,"{""location"":""Fairfield, CT, United States"",""client"":""Zopim-Zendesk Integration v2"",""longitude"":-73.2637,""latitude"":41.1412}",Audit
"[{""comment_public"":true,""event_type"":""Comment"",""via_reference_id"":null,""id"":707400164313,""comment_present"":true,""via"":""Web form""},{""event_type"":""Change"",""status"":""pending"",""via_reference_id"":null,""id"":707400164433,""previous_value"":""open"",""via"":""Web form""},{""event_type"":""Change"",""via_reference_id"":null,""custom_ticket_fields"":{""360000277327"":""7522""},""id"":707400164533,""previous_value"":""7356"",""via"":""Web form""},{""event_type"":""Change"",""via_reference_id"":null,""custom_ticket_fields"":{""360000277347"":""166""},""id"":707400164613,""previous_value"":""1514"",""via"":""Web form""}]",707400164253,38789,1557889432,368483327134,Web form,"{""location"":""Tokyo, 40, Japan"",""client"":""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_13_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/68.0.3440.84 Safari/537.36"",""longitude"":139.7677,""latitude"":35.64269999999999}",Audit
"[{""comment_public"":true,""event_type"":""Comment"",""via_reference_id"":null,""id"":708070631094,""comment_present"":true,""via"":""Web service""},{""event_type"":""Change"",""status"":""open"",""via_reference_id"":null,""id"":708070631114,""previous_value"":""pending"",""via"":""Web service""}]",708070631074,38732,1557889787,364827888888,Web service,"{""location"":""Ashburn, VA, United States"",""client"":""node-zendesk/1.3.0 (node/10.14.2)"",""longitude"":-77.4728,""latitude"":39.048100000000005}",Audit
"[{""comment_public"":false,""event_type"":""Comment"",""via_reference_id"":null,""id"":708072674994,""comment_present"":true,""via"":""Chat""},{""event_type"":""Create"",""via_reference_id"":null,""requester_id"":377315760074,""id"":708072675054,""via"":""Chat""},{""event_type"":""Create"",""via_reference_id"":null,""removed_tags"":[],""id"":708072675094,""added_tags"":[""datacenter_aws"",""zopim_chat""],""tags"":[""datacenter_aws"",""zopim_chat""],""via"":""Chat""},{""subject"":""Chat with Michael Healy"",""event_type"":""Create"",""via_reference_id"":null,""id"":708072675174,""via"":""Chat""},{""event_type"":""Create"",""via_reference_id"":null,""id"":708072675234,""assignee_id"":373612143614,""via"":""Chat""},{""event_type"":""Create"",""via_reference_id"":null,""id"":708072675274,""group_id"":25879637,""via"":""Chat""},{""event_type"":""Create"",""status"":""open"",""via_reference_id"":null,""id"":708072675314,""via"":""Chat""},{""event_type"":""Create"",""via_reference_id"":null,""priority"":null,""id"":708072675354,""via"":""Chat""},{""event_type"":""Create"",""via_reference_id"":null,""id"":708072675374,""via"":""Chat"",""type"":null},{""event_type"":""Create"",""organization_id"":""360867755133"",""via_reference_id"":null,""id"":708072675394,""via"":""Chat""},{""event_type"":""Create"",""brand_id"":""381217"",""via_reference_id"":null,""id"":708072675414,""via"":""Chat""},{""event_type"":""Create"",""via_reference_id"":null,""ticket_form_id"":""166578"",""id"":708072675434,""via"":""Chat""},{""event_type"":""Create"",""is_public"":""f"",""via_reference_id"":null,""id"":708072675454,""via"":""Chat""}]",708072674934,38856,1557890011,377315760074,Chat,"{""location"":""Fairfield, CT, United States"",""client"":""Zopim-Zendesk Integration v2"",""longitude"":-73.2637,""latitude"":41.1412}",Audit
"[{""comment_public"":false,""event_type"":""Comment"",""via_reference_id"":null,""id"":708074407434,""comment_present"":true,""via"":""Web service""},{""subject"":""お世話になっております。\nローカルのファイルをTDに取り込む際に、コマンドで実行する方法（td import）とembulkで取り込む2つの方法があると思います。\n同じファイルを取り込んでいるのですが、コマンドの方は数が問題なく取り込んでいるのですが、embulkの方がかなり数が"",""event_type"":""Create"",""via_reference_id"":null,""id"":708074407474,""via"":""Web service""},{""event_type"":""Create"",""via_reference_id"":null,""requester_id"":360220194928,""id"":708074407514,""via"":""Web service""},{""event_type"":""Create"",""via_reference_id"":null,""removed_tags"":[],""id"":708074407554,""added_tags"":[""datacenter_aws"",""datacenter_aws_tokyo"",""partner-legoliss""],""tags"":[""datacenter_aws"",""datacenter_aws_tokyo"",""partner-legoliss""],""via"":""Web service""},{""event_type"":""Create"",""via_reference_id"":null,""custom_ticket_fields"":{""360000448128"":""partner-legoliss""},""id"":708074407594,""via"":""Web service""},{""event_type"":""Create"",""status"":""new"",""via_reference_id"":null,""id"":708074407634,""via"":""Web service""},{""event_type"":""Create"",""via_reference_id"":null,""priority"":null,""id"":708074407674,""via"":""Web service""},{""event_type"":""Create"",""via_reference_id"":null,""id"":708074407714,""via"":""Web service"",""type"":null},{""event_type"":""Create"",""organization_id"":""963574927"",""via_reference_id"":null,""id"":708074407754,""via"":""Web service""},{""event_type"":""Create"",""brand_id"":""381217"",""via_reference_id"":null,""id"":708074407794,""via"":""Web service""},{""event_type"":""Create"",""via_reference_id"":null,""ticket_form_id"":""166578"",""id"":708074407834,""via"":""Web service""},{""event_type"":""Create"",""is_public"":""f"",""via_reference_id"":null,""id"":708074407874,""via"":""Web service""}]",708074407414,38857,1557890193,360220194928,Web service,"{""location"":""Ashburn, VA, United States"",""client"":null,""longitude"":-77.4728,""latitude"":39.048100000000005}",Audit
